date,max_temp,min_temp,mean_temp,mean_rh,events,cloud_cover
2016-09-18,62,55,58,90,Rain,7
2016-09-19,60,51,56,84,Rain,5
2016-09-20,60,50,55,85,Rain,6
2016-09-21,60,53,56,86,Rain,7
2016-09-22,62,51,56,89,Rain,7
2016-09-23,66,57,62,90,Rain,7
2016-09-24,62,55,58,90,Rain,6
2016-09-25,60,55,58,97,Rain,7
2016-09-26,64,55,60,81,Rain,7
2016-09-27,64,55,60,87,Rain,6
2016-09-28,60,53,56,93,Rain-Thunderstorm,7
2016-09-29,66,53,60,86,Rain,6
2016-09-30,66,55,60,90,Rain,7
2016-10-01,66,55,60,87,Rain,6
2016-10-02,64,55,60,92,Rain,6
2016-10-03,64,51,58,88,Fog-Rain,4
2016-10-04,64,55,60,83,Rain,5
2016-10-05,64,55,60,82,Rain,5
2016-10-06,60,53,56,81,Rain,6
2016-10-07,60,50,55,77,Rain,5
2016-10-08,62,55,58,73,Rain,5
2016-10-09,64,53,58,82,Rain,7
2016-10-10,59,53,56,83,Rain,6
2016-10-11,69,53,61,87,Rain,5
2016-10-12,66,57,62,84,Rain,6
2016-10-13,62,53,58,68,Rain,3
2016-10-14,66,48,57,79,Rain,5
2016-10-15,60,48,54,78,Rain,4
2016-10-16,62,55,58,75,Rain,5
2016-10-17,64,57,60,77,NA,3
2016-10-18,64,53,58,76,NA,3
2016-10-19,69,50,60,83,NA,6
2016-10-20,69,57,63,83,Rain,6
2016-10-21,62,51,56,75,Rain,5
2016-10-22,62,53,58,75,Rain,5
2016-10-23,64,51,58,72,NA,NA
2016-10-24,66,51,58,81,Rain,6
2016-10-25,66,55,60,89,Rain,6
2016-10-26,66,55,60,83,Rain,5
2016-10-27,64,55,60,78,Rain,5
2016-10-28,66,53,60,76,Rain,4
2016-10-29,62,55,58,68,Rain,3
2016-10-30,60,51,56,63,NA,3
2016-10-31,62,46,54,71,Rain-Thunderstorm,4
2016-11-01,68,44,56,69,NA,5
2016-11-02,64,55,60,74,Rain,5
2016-11-03,64,55,60,67,Rain,4
2016-11-04,62,51,56,71,Rain,6
2016-11-05,66,53,60,80,Rain,5
2016-11-06,75,59,67,76,Rain,5
2016-11-07,64,53,58,87,Rain,6
2016-11-08,64,53,58,79,Rain,6
2016-11-09,66,59,62,81,NA,5
2016-11-10,69,59,64,76,NA,5
2016-11-11,69,59,64,82,Rain,6
2016-11-12,64,57,60,83,Rain,7
2016-11-13,64,53,60,61,Rain,6
2016-11-14,68,50,59,80,NA,4
2016-11-15,66,62,64,94,Rain,7
2016-11-16,66,59,62,77,Rain,4
2016-11-17,62,51,56,82,Rain,5
2016-11-18,64,51,58,70,Rain,4
2016-11-19,64,59,62,83,Rain,7
2016-11-20,64,59,62,68,NA,6
2016-11-21,64,57,60,71,Rain,4
2016-11-22,66,57,62,77,NA,3
2016-11-23,66,57,62,78,NA,5
2016-11-24,73,57,65,76,NA,6
2016-11-25,68,60,64,88,Rain,6
2016-11-26,71,55,63,75,Rain,2
2016-11-27,69,57,63,72,Rain,5
2016-11-28,64,55,60,67,Rain,5
2016-11-29,64,57,60,73,Rain,7
2016-11-30,68,57,62,68,Rain,7
2016-12-01,69,51,60,80,NA,4
2016-12-02,68,57,62,81,Rain,6
2016-12-03,69,59,64,62,NA,6
2016-12-04,68,59,64,71,NA,6
2016-12-05,73,59,66,75,NA,5
2016-12-06,77,59,68,75,NA,3
2016-12-07,71,60,66,79,Rain,3
2016-12-08,66,60,63,93,Rain,7
2016-12-09,77,60,68,81,NA,6
2016-12-10,71,62,66,88,Rain,6
2016-12-11,66,55,60,69,Rain,5
2016-12-12,66,55,60,72,Rain,6
2016-12-13,66,55,60,62,Rain,5
2016-12-14,66,59,62,72,NA,6
2016-12-15,71,57,64,82,Rain,5
2016-12-16,68,59,64,64,NA,4
2016-12-17,68,57,64,68,NA,6
2016-12-18,71,53,62,75,NA,5
2016-12-19,73,60,66,80,Rain,6
2016-12-20,68,57,62,62,NA,3
2016-12-21,75,51,63,72,NA,2
2016-12-22,77,60,68,77,NA,5
2016-12-23,68,57,62,71,Rain-Hail,5
2016-12-24,68,55,62,70,Rain,5
2016-12-25,69,59,64,71,Rain,7
2016-12-26,69,60,64,68,NA,6
2016-12-27,68,59,64,74,NA,7
2016-12-28,71,59,66,83,Rain,5
2016-12-29,64,59,62,69,Rain,6
2016-12-30,71,53,62,71,NA,4
2016-12-31,71,53,62,71,NA,5
2017-01-01,75,59,67,70,NA,4
2017-01-02,75,62,68,85,Rain,7
2017-01-03,77,66,72,86,Rain,7
2017-01-04,68,60,64,76,Rain,6
2017-01-05,68,57,62,55,NA,6
2017-01-06,69,50,60,65,NA,3
2017-01-07,69,59,64,60,NA,5
2017-01-08,69,60,64,63,NA,6
2017-01-09,73,62,68,68,NA,6
2017-01-10,73,60,66,83,Rain,7
2017-01-11,75,64,70,84,Rain,6
2017-01-12,77,60,68,74,NA,4
2017-01-13,73,60,66,75,Rain,6
2017-01-14,73,60,66,68,NA,4
2017-01-15,77,64,70,82,Rain,7
2017-01-16,71,62,66,68,NA,4
2017-01-17,71,60,66,67,NA,4
2017-01-18,73,62,68,75,NA,5
2017-01-19,69,59,64,76,Rain,6
2017-01-20,68,57,62,61,Rain,2
2017-01-21,71,51,61,75,Rain-Hail,4
2017-01-22,73,62,68,78,Rain,6
2017-01-23,69,59,64,67,Rain,6
2017-01-24,71,60,66,67,NA,5
2017-01-25,71,59,65,78,Rain,5
2017-01-26,69,59,64,65,NA,4
2017-01-27,69,60,64,66,NA,4
2017-01-28,71,60,66,72,NA,4
2017-01-29,73,55,64,79,NA,1
2017-01-30,73,59,66,73,NA,5
2017-01-31,75,64,70,79,Rain,7
2017-02-01,75,60,68,76,NA,4
2017-02-02,77,64,70,73,Rain,4
2017-02-03,75,64,70,80,Rain,7
2017-02-04,73,62,68,70,NA,3
2017-02-05,75,62,68,74,NA,3
2017-02-06,77,57,67,78,NA,4
2017-02-07,80,66,73,79,NA,6
2017-02-08,71,62,68,83,Rain,7
2017-02-09,73,59,66,66,Rain,6
2017-02-10,71,57,64,72,NA,5
2017-02-11,71,60,66,68,NA,4
2017-02-12,75,57,66,79,Rain,5
2017-02-13,80,66,74,83,Rain,7
2017-02-14,66,64,65,95,Rain,7
2017-02-15,75,60,68,77,Rain,7
2017-02-16,68,59,64,92,Rain,7
2017-02-17,69,62,66,92,Rain,7
2017-02-18,78,64,71,86,Rain,6
2017-02-19,80,68,74,84,Rain,6
2017-02-20,77,66,72,75,Rain,6
2017-02-21,77,59,68,70,NA,4
2017-02-22,75,62,68,73,NA,6
2017-02-23,77,59,68,81,Fog,4
2017-02-24,77,62,70,80,NA,5
2017-02-25,75,64,70,79,NA,6
2017-02-26,75,62,68,74,NA,4
2017-02-27,80,59,70,75,NA,4
2017-02-28,77,62,70,79,Rain,6
2017-03-01,75,62,68,83,NA,5
2017-03-02,73,60,68,77,NA,3
2017-03-03,71,59,65,71,NA,5
2017-03-04,75,62,68,75,Rain,4
2017-03-05,71,66,68,76,Rain,6
2017-03-06,73,62,68,66,NA,6
2017-03-07,71,60,66,89,Rain,5
2017-03-08,69,60,64,88,Rain,6
2017-03-09,73,60,66,79,NA,6
2017-03-10,73,66,70,87,Rain,5
2017-03-11,73,66,70,94,Rain,6
2017-03-12,73,66,70,91,Rain,7
2017-03-13,71,62,66,78,Rain,6
2017-03-14,68,60,64,75,Rain,5
2017-03-15,71,53,62,71,NA,1
2017-03-16,73,53,63,72,NA,2
2017-03-17,73,57,65,78,NA,5
2017-03-18,71,62,66,83,NA,4
2017-03-19,73,57,65,78,NA,4
2017-03-20,73,55,64,80,Rain,6
2017-03-21,71,62,66,77,Rain,7
2017-03-22,73,64,68,83,NA,7
2017-03-23,71,62,66,85,Rain,7
2017-03-24,73,59,66,83,NA,5
2017-03-25,73,62,68,83,Rain,4
2017-03-26,75,64,70,84,Rain,5
2017-03-27,75,64,70,91,Rain,6
2017-03-28,78,62,70,87,Rain-Thunderstorm,5
2017-03-29,69,64,66,92,Rain,7
2017-03-30,71,62,66,89,Rain,6
2017-03-31,69,60,64,81,NA,8
2017-04-01,75,57,66,86,NA,2
2017-04-02,75,62,68,91,Rain,7
2017-04-03,75,66,70,92,Fog-Rain,5
2017-04-04,73,60,66,95,Rain,6
2017-04-05,77,62,70,94,Rain,6
2017-04-06,68,60,64,73,Rain,5
2017-04-07,68,59,64,77,Rain,5
2017-04-08,69,53,61,81,NA,5
2017-04-09,68,53,60,80,NA,4
2017-04-10,73,57,65,80,NA,3
2017-04-11,75,60,68,84,NA,5
2017-04-12,69,66,68,92,Rain,5
2017-04-13,68,62,65,91,Rain,6
2017-04-14,71,60,66,87,Rain,4
2017-04-15,68,57,62,84,Rain,3
2017-04-16,69,57,63,82,Rain,4
2017-04-17,66,57,62,83,Rain,4
2017-04-18,68,55,62,81,Rain,4
2017-04-19,66,51,58,83,Fog-Rain,3
2017-04-20,66,57,62,76,Rain,5
2017-04-21,62,51,56,75,NA,7
2017-04-22,68,55,62,79,NA,7
2017-04-23,66,51,58,84,NA,5
2017-04-24,66,57,62,80,Rain,7
2017-04-25,68,51,60,82,NA,2
2017-04-26,68,48,58,86,Fog,4
2017-04-27,71,50,60,86,NA,5
2017-04-28,71,53,62,87,NA,5
2017-04-29,66,60,63,96,Rain,6
2017-04-30,66,55,60,85,Rain,6
2017-05-01,60,46,54,72,Rain,5
2017-05-02,60,44,52,73,NA,NA
2017-05-03,62,42,52,87,Rain,5
2017-05-04,62,57,60,71,Rain,6
2017-05-05,64,51,58,75,Rain,5
2017-05-06,64,46,55,88,Fog,5
2017-05-07,64,46,55,85,Fog,7
2017-05-08,66,51,58,88,NA,5
2017-05-09,69,51,60,86,Rain,6
2017-05-10,68,57,62,88,Rain,5
2017-05-11,66,62,64,91,Rain,6
2017-05-12,66,57,62,92,Rain-Thunderstorm,7
2017-05-13,59,48,54,72,NA,7
2017-05-14,59,42,50,84,NA,7
2017-05-15,62,53,58,76,Rain,7
2017-05-16,62,51,56,77,Rain,7
2017-05-17,68,59,64,94,Rain,6
2017-05-18,64,59,62,80,Rain,7
2017-05-19,60,55,58,72,Rain,7
2017-05-20,60,51,56,73,Rain,5
2017-05-21,57,42,50,62,Rain,5
2017-05-22,57,37,47,77,NA,NA
2017-05-23,60,37,48,78,NA,5
2017-05-24,66,50,58,89,Rain,5
2017-05-25,60,44,52,93,Fog,5
2017-05-26,66,44,55,88,Fog-Rain,5
2017-05-27,64,57,60,96,Fog-Rain,6
2017-05-28,62,55,58,93,Rain,5
2017-05-29,62,53,58,89,Fog-Rain,6
2017-05-30,62,53,58,83,Rain,5
2017-05-31,62,51,56,91,Rain,3
2017-06-01,62,48,55,91,Fog,5
2017-06-02,60,53,56,89,Rain,7
2017-06-03,59,50,54,82,Rain,6
2017-06-04,59,46,52,81,NA,6
2017-06-05,62,48,56,90,Rain,5
2017-06-06,59,42,50,94,Fog-Rain,6
2017-06-07,59,48,54,87,Rain,5
2017-06-08,57,44,50,83,NA,4
2017-06-09,57,42,50,85,Rain,7
2017-06-10,60,51,56,84,Rain,6
2017-06-11,59,46,52,84,Rain,5
2017-06-12,60,50,55,92,Rain,5
2017-06-13,62,50,56,87,Rain,5
2017-06-14,59,55,57,69,Rain,6
2017-06-15,57,46,52,74,NA,6
2017-06-16,60,51,56,85,Rain,6
2017-06-17,57,44,50,97,Fog,4
2017-06-18,60,46,53,92,Fog-Rain,5
2017-06-19,62,50,56,88,NA,5
2017-06-20,64,46,55,86,NA,2
2017-06-21,60,50,55,77,NA,4
2017-06-22,62,57,60,92,Rain,7
2017-06-23,60,55,58,96,Fog-Rain,6
2017-06-24,59,53,56,88,Fog-Rain,7
2017-06-25,62,50,56,83,Rain,4
2017-06-26,57,48,52,78,NA,5
2017-06-27,57,41,49,86,NA,2
2017-06-28,57,42,50,89,Rain,6
2017-06-29,57,44,50,88,Fog,5
2017-06-30,60,41,50,87,Fog-Rain,5
2017-07-01,60,55,58,91,Rain-Hail,7
2017-07-02,59,50,54,94,Fog-Rain,5
2017-07-03,59,50,54,94,Rain,5
2017-07-04,59,46,52,85,Fog,5
2017-07-05,59,51,55,91,Rain,6
2017-07-06,62,50,56,96,Rain-Thunderstorm,6
2017-07-07,59,51,55,93,Rain,6
2017-07-08,60,44,52,90,Fog-Rain,5
2017-07-09,59,48,54,90,Rain,5
2017-07-10,59,51,55,84,Rain,4
2017-07-11,59,48,54,84,Rain,5
2017-07-12,53,44,48,85,Rain,5
2017-07-13,50,41,46,79,Rain,6
2017-07-14,51,44,48,78,Rain,5
2017-07-15,55,41,48,85,NA,2
2017-07-16,59,39,49,83,Rain,5
2017-07-17,60,44,52,77,NA,6
2017-07-18,59,48,54,89,Fog-Rain,5
2017-07-19,62,42,52,92,Fog,5
2017-07-20,62,50,56,92,Rain,5
2017-07-21,59,50,54,87,Rain-Thunderstorm,6
2017-07-22,57,51,54,90,Rain,6
2017-07-23,59,48,54,89,Rain,5
2017-07-24,57,50,54,81,Rain,5
2017-07-25,59,50,54,83,Rain,4
2017-07-26,59,46,54,81,Rain,4
2017-07-27,57,48,52,89,Rain,5
2017-07-28,57,48,52,89,Rain,6
2017-07-29,51,37,44,70,NA,1
2017-07-30,51,35,43,82,NA,NA
2017-07-31,53,35,44,83,Fog,6
2017-08-01,60,46,53,79,NA,6
2017-08-02,59,50,54,90,Rain,6
2017-08-03,57,46,52,81,NA,4
2017-08-04,55,41,48,77,NA,3
2017-08-05,59,39,49,81,NA,5
2017-08-06,60,46,53,84,Rain,7
2017-08-07,64,55,60,88,Fog-Rain,5
2017-08-08,64,55,60,93,Rain,6
2017-08-09,60,55,58,95,Rain,7
2017-08-10,60,50,55,85,Rain,3
2017-08-11,59,48,54,86,Rain,4
2017-08-12,62,55,58,84,Rain,6
2017-08-13,64,50,57,86,Rain,4
2017-08-14,59,50,54,87,Rain,5
2017-08-15,59,46,52,82,Rain,3
2017-08-16,60,48,54,84,NA,5
2017-08-17,60,50,55,86,Rain,6
2017-08-18,60,50,55,93,Fog-Rain,6
2017-08-19,60,51,56,89,Rain,6
2017-08-20,60,50,55,84,Rain,5
2017-08-21,59,50,54,85,Rain,6
2017-08-22,59,44,52,82,NA,5
2017-08-23,60,39,50,82,NA,2
2017-08-24,62,41,52,82,Fog,2
2017-08-25,62,42,52,80,NA,2
2017-08-26,62,46,54,85,Rain,5
2017-08-27,60,51,56,84,Rain,6
2017-08-28,64,55,60,91,Rain,7
2017-08-29,62,51,56,87,NA,5
2017-08-30,59,50,54,94,Rain,6
2017-08-31,62,53,58,89,Rain,6
2017-09-01,62,50,56,87,Rain,6
2017-09-02,60,51,56,88,Rain,6
2017-09-03,59,51,55,78,Rain,6
2017-09-04,60,51,56,79,Rain,5
2017-09-05,62,50,56,75,Rain,6
2017-09-06,NA,NA,NA,NA,NA,NA
